obj_ten_children_desc;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] veut une grande famille et de nombreux enfants pour perpétuer sa lignée.;[This.GetTitledFirstName]will eine große Familie und viele Kinder um das  Vermächtnis der [This.GetHerHis]fortzusetzen.;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;;;;;;;;;x;;;
obj_fifteen_children_title;Have Fifteen Children;Avoir quinze enfants;Bekommen sie fünfzehn Kinder;Have Fifteen Children;Have Fifteen Children;;;;;;;;;x;;;
obj_fifteen_children_desc;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] veut une grande famille et de nombreux enfants pour perpétuer sa lignée.;[This.GetTitledFirstName]will eine große Familie und viele Kinder um das  Vermächtnis der [This.GetHerHis]fortzusetzen.;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;;;;;;;;;x;;;
obj_twenty_children_title;Have Twenty Children;Avoir vingt enfants;Bekommen sie zwanzig Kinder;Have Twenty Children;Have Twenty Children;;;;;;;;;x;;;
obj_twenty_children_desc;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] veut une grande famille et de nombreux enfants pour perpétuer sa lignée.;[This.GetTitledFirstName]will eine große Familie und viele Kinder um das  Vermächtnis der [This.GetHerHis]fortzusetzen.;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;;;;;;;;;x;;;
obj_find_lover_title;Fall in Love;Tomber amoureux;Legen Sie sich einen Liebhaber zu;Fall in Love;Get a Lover;;;;;;;;;x;;;
obj_find_lover_desc;[This.GetTitledFirstName] desires romance and passion.;[This.GetTitledFirstName] veut de la romance et de la passion.;[This.GetTitledFirstName] wünscht sich  die Romantik und die Leidenschaft einer Liebelei.;[This.GetTitledFirstName] desires romance and passion.;[This.GetTitledFirstName] desires romance and passion.;;;;;;;;;x;;;
obj_become_independent_title;Become Independent;Devenir indépendant;Werden Sie unabhängig;Become Independent;Become Independent;;;;;;;;;x;;;
obj_become_independent_desc;[This.GetTitledFirstName] desires independence from [This.GetHerHis] tyrannical liege.;[This.GetTitledFirstName] veut l'indépendance de [This.GetHerHis] suzeraine(e) tyrannique.;[This.GetTitledFirstName] verlangt unabhängigkeit von der Tyrannei [This.GetHerHis] .;[This.GetTitledFirstName] desires independence from [This.GetHerHis] tyrannical liege.;[This.GetTitledFirstName] desires independence from [This.GetHerHis] tyrannical liege.;;;;;;;;;x;;;
war_of_independence;War of Independence;Guerre d'Indépendance;Unabhängigkeitskrieg ;War of Independence;War of Independence;;;;;;;x;;;;;
war_of_independence_desc;Freedom shall be ours!;La Liberté est à nous!;Die Freiheit soll unser sein!;Freedom shall be ours!;Freedom shall be ours!;;;;;;;x;;;;;
temple_tax_0;Minimal Church Taxes;Taxes de l'Eglise Minimales;Minimale Kirchensteuern;;Minimal Church Taxes;;;;;;;;;x;;;
temple_tax_0_option;Min;Minimum;Minimum;;Mín.;;;;;;;;;x;;;
temple_tax_0_desc;Landed Priests are expected to make a minimal financial contribution to the greater good of the realm.;On attend une contribution financière minimale de la part des Seigneurs ecclésiastiques pour le plus grand bien du Royaume.;Wie man erwartet, leisten Landpriester einen minimalen Finanzbeitrag zum größeren Nutzen des Bereichs.;;Landed Priests are expected to make a minimal financial contribution to the greater good of the realm.;;;;;;;;;x;;;
temple_tax_1;Small Church Taxes;Impôts de l'Eglise Faibles;Kleine Kirchensteuern;;Small Church Taxes;;;;;;;;;x;;;
temple_tax_1_option;Small;Faibles;Klein;;Small.;;;;;;;;;x;;;
temple_tax_1_desc;Landed Priests are expected to make a small financial contribution to the greater good of the realm.;On attend une faible contribution financière de la part des Seigneurs ecclésiastiques pour le plus grand bien du Royaume.;Wie man erwartet, leisten Landpriester einen kleinen Finanzbeitrag zum größeren Nutzen des Bereichs.;;Landed Priests are expected to make a small financial contribution to the greater good of the realm.;;;;;;;;;x;;;
temple_tax_2;Medium Church Taxes;Impôts de l'Eglise Normaux;Mittlere Kirchensteuern;;Medium Church Taxes;;;;;;;;;x;;;
temple_tax_2_option;Medium;Normaux;Mittel;;Moderado;;;;;;;;;x;;;
temple_tax_2_desc;Landed Priests are expected to make a moderate financial contribution to the greater good of the realm.;On attend une contribution financière normale de la part des Seigneurs ecclésiastiques pour le plus grand bien du Royaume.;Wie man erwartet, leisten Landpriester einen gemäßigten Finanzbeitrag zum größeren Nutzen des Bereichs.;;Landed Priests are expected to make a moderate financial contribution to the greater good of the realm.;;;;;;;;;x;;;
temple_tax_3;Large Church Tax;Impôts de l'Eglise importants;Hohe Kirchensteuern;;Large Church Tax;;;;;;;;;x;;;
temple_tax_3_option;Large;Importants;Hoch;;Alto;;;;;;;;;x;;;
temple_tax_3_desc;Landed Priests are expected to make a substantial financial contribution to the greater good of the realm.;On attend une contribution financière substantielle de la part des Seigneurs ecclésiastiques pour le plus grand bien du Royaume.;Wie man erwartet, leisten Landpriester einen wesentlichen Finanzbeitrag zum größeren Nutzen des Bereichs.;;SLanded Priests are expected to make a substantial financial contribution to the greater good of the realm.;;;;;;;;;x;;;
temple_tax_4;Harsh Church Tax;Impôts de l'Eglise lourds;Strenge Kirchensteuern;;Harsh Church Tax;;;;;;;;;x;;;
temple_tax_4_option;Harsh;Lourds;Streng;;Severo;;;;;;;;;x;;;
temple_tax_4_desc;Landed Priests are expected to make a large financial contribution to the greater good of the realm.;On attend une contribution financière importante de la part des Seigneurs ecclésiastiques pour le plus grand bien du Royaume.;Wie man erwartet, leisten Landpriester einen großen Finanzbeitrag zum größeren Nutzen des Bereichs.;;Landed Priests are expected to make a large financial contribution to the greater good of the realm.;;;;;;;;;x;;;
city_tax_0;Minimal City Taxes;Impôts des villes minimum;Minimale Stadtsteuern;;Minimal City Taxes;;;;;;;;;x;;;
city_tax_0_option;Min;Minimum;Minimal;;Mín.;;;;;;;;;x;;;
city_tax_0_desc;The Burghers are expected to make a minimal financial contribution to the greater good of the realm.;On attend une contribution financière minimale de la part des Bourgeois pour le bien du Royaume.;Wie man erwartet, leisten die Bürger einen minimalen Finanzbeitrag zum größeren Nutzen des Bereichs.;;The Burghers are expected to make a minimal financial contribution to the greater good of the realm.;;;;;;;;;x;;;
city_tax_1;Small City Taxes;impôts des villes faibles;Kleine Stadtsteuern;;Small City Taxes;;;;;;;;;x;;;
city_tax_1_option;Small;Faibles;Klein;;Small.;;;;;;;;;x;;;
city_tax_1_desc;The Burghers are expected to make a small financial contribution to the greater good of the realm.;On attend une faible contribution financière minmale de la part des Bourgeois pour le bien du Royaume.;Wie man erwartet, leisten die Bürger einen kleinen Finanzbeitrag zum größeren Nutzen des Bereichs.;;The Burghers are expected to make a small financial contribution to the greater good of the realm.;;;;;;;;;x;;;
city_tax_2;Medium City Taxes;Impôts des villes normaux;Mittlere Stadtsteuern;;Medium City Taxes;;;;;;;;;x;;;
city_tax_2_option;Medium;Normaux;Mittel;;Moderado;;;;;;;;;x;;;
city_tax_2_desc;The Burghers are expected to make a moderate financial contribution to the greater good of the realm.;On attend une contribution financière normale de la part des Bourgeois pour le bien du Royaume.;Wie man erwartet, leisten die Bürger einen gemäßigten Finanzbeitrag zum größeren Nutzen des Bereichs.;;The Burghers are expected to make a moderate financial contribution to the greater good of the realm.;;;;;;;;;x;;;
city_tax_3;Large City Tax;Impôts des villes importants.;Hohe Stadtsteuern;;Large City Tax;;;;;;;;;x;;;
city_tax_3_option;Large;Importants;Hoch;;Alto;;;;;;;;;x;;;
city_tax_3_desc;The Burghers are expected to make a substantial financial contribution to the greater good of the realm.;On attend une contribution financière substantielle de la part des Bourgeois pour le bien du Royaume.;Wie man erwartet, leisten die Bürger einen wesentlichen Finanzbeitrag zum größeren Nutzen des Bereichs.;;SThe Burghers are expected to make a substantial financial contribution to the greater good of the realm.;;;;;;;;;x;;;
city_tax_4;Harsh City Tax;Impôts des villes lourds;Strenge Stadtsteuern;;Harsh City Tax;;;;;;;;;x;;;
city_tax_4_option;Harsh;Lourds;Streng;;Severo;;;;;;;;;x;;;
city_tax_4_desc;The Burghers are expected to make a large financial contribution to the greater good of the realm.;On attend une contribution financière importante de la part des Bourgeois pour le bien du Royaume.;Die Bürger müssen für das allgemeine Wohl des Reichs einen großen finanziellen Beitrag leisten.;;The Burghers are expected to make a large financial contribution to the greater good of the realm.;;;;;;;;;x;;;
feudal_tax_0;Minimal Feudal Taxes;Impôts féodaux minimum;Minimale Feudalsteuern;;Minimal Feudal Taxes;;;;;;;;;x;;;
feudal_tax_0_option;Min;Minimum;Minimal;;Mín.;;;
feudal_tax_0_desc;Feudal Lords expected to make a minimal financial contribution to the greater good of the realm.;Feudal Lords expected to make a minimal financial contribution to the greater good of the realm.;Feudal Lords expected to make a minimal financial contribution to the greater good of the realm.;;Feudal Lords expected to make a minimal financial contribution to the greater good of the realm.;;;;;;;;;x;;;
feudal_tax_1;Small Feudal Taxes;Impôts féodaux faibles;Kleine Feudalsteuern;;Small Feudal Taxes;;;;;;;;;x;;;
feudal_tax_1_option;Small;Faibles;Klein;;Small.;;;;;;;;;x;;;
feudal_tax_1_desc;Feudal Lords are expected to make a small financial contribution to the greater good of the realm.;On attend une faible contribution financière de la part des Seigneurs féodaux pour le bien du Royaume.;Wie man erwartet, leisten Feudalherren einen kleinen Finanzbeitrag zum größeren Nutzen des Bereichs.;;Feudal Lords are expected to make a small financial contribution to the greater good of the realm.;;;;;;;;;x;;;
feudal_tax_2;Medium Feudal Taxes;Impôts féodaux normaux;Mittlere Feudalsteuern;;Medium Feudal Taxes;;;;;;;;;x;;;
feudal_tax_2_option;Medium;Normaux;Mittel;;Moderado;;;;;;;;;x;;;
feudal_tax_2_desc;Feudal Lords are expected to make a moderate financial contribution to the greater good of the realm.;On attend une contribution financière normale de la part des Seigneurs féodaux pour le bien du Royaume.;Wie man erwartet, leisten Feudalherren einen gemäßigten Finanzbeitrag zum größeren Nutzen des Bereichs.;;Feudal Lords are expected to make a moderate financial contribution to the greater good of the realm.;;;;;;;;;x;;;
feudal_tax_3;Large Feudal Tax;Impôts féodaux importants;Hohe Feudalsteuern;;Large Feudal Tax;;;;;;;;;x;;;
feudal_tax_3_option;Large;Importants;Hoch;;Alto;;;;;;;;;x;;;
feudal_tax_3_desc;Feudal Lords are expected to make a substantial financial contribution to the greater good of the realm.;On attend une contribution financière substantielle de la part des Seigneurs féodaux pour le bien du Royaume.;Wie man erwartet, leisten Feudalherren einen wesentlichen Finanzbeitrag zum größeren Nutzen des Bereichs.;;SFeudal Lords are expected to make a substantial financial contribution to the greater good of the realm.;;;;;;;;;x;;;
feudal_tax_4;Harsh Feudal Tax;Impôts féodaux lourds;Strenge Feudalsteuern;;Harsh Feudal Tax;;;;;;;;;x;;;
feudal_tax_4_option;Harsh;Lourds;Streng;;Severo;;;;;;;;;x;;;
feudal_tax_4_desc;Feudal Lords are expected to make a large financial contribution to the greater good of the realm.;On attend une contribution financière importante de la part des Seigneurs féodaux pour le bien du Royaume.;Die Bürger müssen für das allgemeine Wohl des Reichs einen großen finanziellen Beitrag leisten.;;Feudal Lords are expected to make a large financial contribution to the greater good of the realm.;;;;;;;;;x;;;
feudal_contract_0;Minimal Feudal Levies;Impôts féodaux minimum;Minimale Feudalerhebungen;Minimal Feudal Levies;;;Minimal Feudal Levies;;;;;;;;;;x
feudal_contract_0_option;Min;Minimum;Minimal;;Mín.;;;;;;;;;x;;;
feudal_contract_0_desc;Feudal Lords may retain their entire levies for themselves.;Les Seigneurs féodaux peuvent conserver l'intégralité de leurs levées pour eux-mêmes.;Feudalherren können ihre kompletten Erhebungen für sich selbst behalten.;;Feudal Lords may retain their entire levies for themselves.;;;;;;;;;x;;;
feudal_contract_1;Small Feudal Levies;Levées féodales faibles;Kleine Feudalerhebungen;;Small Feudal Levies;;;;;;;;;x;;;
feudal_contract_1_option;Small;Faible;Klein;;Small;;;;;;;;;x;;;
feudal_contract_1_desc;Feudal Lords may retain almost their entire levies for themselves.;Les Seigneurs féodaux peuvent conserver presque l'intégralité de leurs levées pour eux-mêmes.;Feudalherren können fast ihre kompletten Erhebungen für sich selbst behalten.;;Feudal Lords may retain almost their entire levies for themselves.;;;;;;;;;x;;;
feudal_contract_2;Medium Feudal Levies;Levées féodales normales;Mittlere Feudalerhebungen;;Medium Feudal Levies;;;;;;;;;x;;;
feudal_contract_2_option;Medium;Nomales;Mittel;;Medium;;;;;;;;;x;;;
feudal_contract_2_desc;Feudal Lords may retain the majority of their levies for themselves.;Les Seigneurs féodaux peuvent conserver la majorité de leurs levées pour eux-mêmes.;Feudalherren können die Mehrheit ihrer Erhebungen für sich selbst behalten.;;Feudal Lords may retain the majority of their levies for themselves.;;;;;;;;;x;;;
feudal_contract_3;Large Feudal Levies;Levées féodales importantes;Hohe Feudalerhebungen;;Large Feudal Levies;;;;;;;;;x;;;
feudal_contract_3_option;Large;Importantes;Hoch;;Medium;;;;;;;;;x;;;
feudal_contract_3_desc;Feudal Lords may retain a significant portion of their levies for themselves.;Les Seigneurs féodaux peuvent conserver une portion significative de leurs levées pour eux-mêmes.;Feudalherren können einen bedeutenden Teil ihrer Erhebungen für sich selbst behalten.;;Feudal Lords may retain a significant portion of their levies for themselves.;;;;;;;;;x;;;
feudal_contract_4;Maximum Feudal Levies;Levées féodales maximales;Maximale Feudalerhebungen;;Maximum Feudal Levies;;;;;;;;;x;;;
feudal_contract_4_option;Max;Maximales;Maximal;;Máx.;;;;;;;;;x;;;
feudal_contract_4_desc;Feudal Lords are obliged to provide a large portion of their levy.;Les Seigneurs féodaux sont obligés de fournir une importante portion de leurs levées.;Feudalherren sind verpflichtet, einen großen Teil ihrer Erhebung zur Verfügung zu stellen.;;Feudal Lords are obliged to provide a large portion of their levy.;;;;;;;;;x;;;
city_contract_0;Minimal City Levies;Troupes des villes minimales;Minimale Stadterhebungen;Minimal City Levies;;;Minimal City Levies;;;;;;;;;;x
city_contract_0_option;Min;Minimales;Minimal;;Mín.;;;;;;;;;x;;;
city_contract_0_desc;The Burghers may retain their entire levies for themselves.;Les Bourgeois peuvent conserver l'intégralité de leurs levées pour eux-mêmes. ;Die Bürger können ihre kompletten Erhebungen für sich selbst behalten.;;The Burghers may retain their entire levies for themselves.;;;;;;;;;x;;;
city_contract_1;Small City Levies;Troupes des villes faibles;Kleine Stadterhebungen;;Small City Levies;;;;;;;;;x;;;
city_contract_1_option;Small;Faibles;Klein;;Small;;;;;;;;;x;;;
city_contract_1_desc;The Burghers may retain almost their entire levies for themselves.;Les Bourgeois peuvent conserver presque l'intégralité de leurs levées pour eux-mêmes. ;Die Bürger können fast ihre kompletten Erhebungen für sich selbst behalten.;;The Burghers may retain almost their entire levies for themselves.;;;;;;;;;x;;;
city_contract_2;Medium City Levies;Troupes des villes normales;Mittlere Stadterhebungen;;Medium City Levies;;;;;;;;;x;;;
city_contract_2_option;Medium;Normales;Mittel;;Medium;;;;;;;;;x;;;
city_contract_2_desc;The Burghers may retain the majority of their levies for themselves.;Les Bourgeois peuvent conserver la majorité de leurs levées pour eux-mêmes. ;Die Bürger können die Mehrheit ihrer Erhebungen für sich selbst behalten.;;The Burghers may retain the majority of their levies for themselves.;;;;;;;;;x;;;
city_contract_3;Large City Levies;Troupes des villes importantes;Hohe Stadterhebungen;;Large City Levies;;;;;;;;;x;;;
city_contract_3_option;Large;Importantes;Hoch;;Medium;;;;;;;;;x;;;
city_contract_3_desc;The Burghers may retain a significant portion of their levies for themselves.;Les Bourgeois peuvent conserver une portion significative de leurs levées pour eux-mêmes. ;Die Bürger können einen bedeutenden Teil ihrer Erhebungen für sich selbst behalten.;;The Burghers may retain a significant portion of their levies for themselves.;;;;;;;;;x;;;
city_contract_4;Maximum City Levies;Troupes des villes maximales;Maximale Stadterhebungen;;Maximum City Levies;;;;;;;;;x;;;
city_contract_4_option;Max;Maximales;Maximal;;Máx.;;;;;;;;;x;;;
city_contract_4_desc;The Burghers are obliged to provide a large portion of their levy.;Les Bourgeois sont obligés de fournir une importante portion de leurs levées.;Die Bürger sind verpflichtet, einen großen Teil ihrer Erhebung zur Verfügung zu stellen.;;The Burghers are obliged to provide a large portion of their levy.;;;;;;;;;x;;;
temple_contract_0;Minimal Church Levies;Troupes de l'Eglise minimales;Minimale Kircherhebungen;Minimal Church Levies;;;Minimal Church Levies;;;;;;;;;;x
temple_contract_0_option;Min;Minimales;Minimal;;Mín.;;;;;;;;;x;;;
temple_contract_0_desc;Landed Priests may retain their entire levies for themselves.;Les Seigneurs ecclésiastiques peuvent conserver l'intégralité de leurs levées pour eux-mêmes. ;Landpriester können ihre kompletten Erhebungen für sich selbst behalten.;;Landed Priests may retain their entire levies for themselves.;;;;;;;;;x;;;
temple_contract_1;Small Church Levies;Troupes de l'Eglises faibles;Kleine Kircherhebungen;;Small Church Levies;;;;;;;;;x;;;
temple_contract_1_option;Small;Faibles;Klein;;Small;;;;;;;;;x;;;
temple_contract_1_desc;Landed Priests may retain almost their entire levies for themselves.;Les Seigneurs ecclésiastiques peuvent conserver presque l'intégralité de leurs levées pour eux-mêmes. ;Landpriester können fast ihre kompletten Erhebungen für sich selbst behalten.;;Landed Priests may retain almost their entire levies for themselves.;;;;;;;;;x;;;
temple_contract_2;Medium Church Levies;Troupes de l'Eglise normales;Mittlere Kircherhebungen;;Medium Church Levies;;;;;;;;;x;;;
temple_contract_2_option;Medium;Normales;Medium;;Medium;;;;;;;;;x;;;
temple_contract_2_desc;Landed Priests may retain the majority of their levies for themselves.;Les Seigneurs ecclésiastiques peuvent conserverla majorité de leurs levées pour eux-mêmes. ;Landpriester können die Mehrheit ihrer Erhebungen für sich selbst behalten.;;Landed Priests may retain the majority of their levies for themselves.;;;;;;;;;x;;;
temple_contract_3;Large Church Levies;troupes de l'Eglsies importantes;Hohe Kircherhebungen;;Large Church Levies;;;;;;;;;x;;;
temple_contract_3_option;Large;Importantes;Hoch;;Medium;;;;;;;;;x;;;
temple_contract_3_desc;Landed Priests may retain a significant portion of their levies for themselves.;Les Seigneurs ecclésiastiques peuvent conserver une portion importante de leurs levées pour eux-mêmes. ;Landpriester können einen bedeutenden Teil ihrer Erhebungen für sich selbst behalten.;;Landed Priests may retain a significant portion of their levies for themselves.;;;;;;;;;x;;;
temple_contract_4;Maximum Church Levies;troupes de l'Eglise maximales;Maximale Kircherhebungen;;Maximum Church Levies;;;;;;;;;x;;;
temple_contract_4_option;Max;Maximales;Maximal;;Máx.;;;;;;;;;x;;;
temple_contract_4_desc;Landed Priests are obliged to provide a large portion of their levy.;Les Seigneurs ecclésiastiques sont obligés de fournir une importante portion de leurs levées.;Landpriester sind verpflichtet, einen großen Teil ihrer Erhebung zur Verfügung zu stellen.;;Landed Priests are obliged to provide a large portion of their levy.;;;;;;;;;x;;;
centralization_0;Autonomous Vassals;Vassaux autonomes;Autonome Vasallen;;Vasallos independientes;;;;;;;;;x;;;
centralization_0_option;Min;Minimum;Minimal;;Mín.;;;;;;;;;x;;;
centralization_0_desc;Vassals are a law unto themselves, ruling their fiefs like petty kingdoms.;Les vassaux imposent leur loi et dirigent leurs fiefs comme s’il s’agissait de petits royaumes. Leurs obligations envers leur suzerain sont minimum.;Vasallen sind ihre eigenen Gesetzgeber und beherrschen ihre Lehen wie kleine Königreiche. Ihre Verpflichtungen ihrem Lehnsherrn gegenüber sind minimal.;;Los vasallos tienen sus propias leyes y gobiernan sus feudos como si fueran pequeños reinos. Sus obligaciones hacia su señor son mínimas.;;;;;;;;;x;;;
centralization_1;Limited Crown Authority;Autorité de la couronne minimum;Einschränkte Kronautorität;;Autoridad de la Corona limitada;;;;;;;;;x;;;
centralization_1_option;Low;Faible;Gering;;Baja;;;;;;;;;x;;;
centralization_1_desc;Vassals enjoy a very large degree of autonomy.;Les vassaux jouissent d’une très grande autonomie, mais doivent fournir à leur suzerain un grand nombre de troupes.;Vasallen erfreuen sich sehr großer Autonomie, müssen ihrem Lehnsherrn aber ein ziemlich beträchtliches Wehrpflichtigenkontingent zur Verfügung stellen.;;Los vasallos gozan de bastante autonomía, pero tienen que proporcionar levas suficientes a su señor.;;;;;;;;;x;;;
centralization_2;Medium Crown Authority;Autorité de la couronne intermédiaire;Moderate Kronautorität;;Autoridad de la Corona media;;;;;;;;;x;;;
centralization_2_option;Medium;Intermédiaire;Moderat;;Media;;;;;;;;;x;;;
centralization_2_desc;The powers of the nobility and the monarch are in precarious balance. Vassals can no longer wage private wars within the realm.;Les pouvoirs de la noblesse et du monarque répondent à un équilibre précaire. Les vassaux ne peuvent plus livrer de guerres privées au sein du royaume.;Die Macht des Adels und des Monarchen liegen in einem prekären Gleichgewicht. Vasallen können keine Privatkriege innerhalb des Reichs führen.;;El poder de la nobleza está peligrosamente igualado al del monarca. Los vasallos ya no podrán declarar guerras en el reino.;;;;;;;;;x;;;
centralization_3;High Crown Authority;Haute autorité de la couronne;Hohe Kronautorität;;Autoridad de la Corona alta;;;;;;;;;x;;;
centralization_3_option;High;Haute;Hoch;;Alta;;;;;;;;;x;;;
centralization_3_desc;The monarch has curbed the rights of the high nobility, relying instead on a budding bureaucracy led by the lesser nobility.;Le monarque a limité les droits de la haute noblesse, préférant s’appuyer sur une bureaucratie aux mains d’une moindre noblesse.;Der Monarch hat die Rechte des Hochadels beschränkt und verlässt sich mehr auf die aufkeimende, vom niederen Adel geführte Bürokratie.;;El monarca ha reprimido los derechos de la alta nobleza y, en su lugar, confía en una burocracia en ciernes dirigida por la baja nobleza.;;;;;;;;;x;;;
centralization_4;Absolute Crown Authority;Autorité de la couronne absolue;Absolute Kronautorität;;Autoridad de la Corona absoluta;;;;;;;;;x;;;
centralization_4_option;Max;Maximum;Maximal;;Máx.;;;;;;;;;x;;;
centralization_4_desc;The Lords of the Realm are chafing under the unrestricted powers of the absolute monarch.;Les seigneurs du royaume doivent se plier aux pouvoirs illimités du monarque absolu.;Die Fürsten des Reichs haben gegen die uneingeschränkte Macht des absoluten Monarchen keine Chance.;;Los señores del reino están molestos con los poderes ilimitados del monarca absolutista.;;;;;;;;;x;;;
obj_amass_wealth_1_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x;;;
obj_amass_wealth_1_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser de nombreuses richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x;;;
obj_amass_wealth_2_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x;;;
obj_amass_wealth_2_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser de nombreuses richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x;;;
obj_amass_wealth_3_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x;;;
obj_amass_wealth_3_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser de nombreuses richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x;;;
obj_amass_wealth_4_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x;;;
obj_amass_wealth_4_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser de nombreuses richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x;;;
obj_become_exalted_1_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x;;;
obj_become_exalted_1_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veut que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x;;;
obj_become_exalted_2_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x;;;
obj_become_exalted_2_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veut que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x;;;
obj_become_exalted_3_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x;;;
obj_become_exalted_3_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veut que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x;;;
obj_become_exalted_4_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x;;;
obj_become_exalted_4_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veut que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x;;;
REVOKE_TITLE_INTERACTION_2C;Thanks to the crown laws in the §Y$CROWN_TITLE$§!, our vassals cannot object.;Grâce aux lois de la Couronne de §Y$CROWN_TITLE$§!, vos vasaux ne peuvent refuser.;Dank der Krone-Gesetze in §Y$CROWN_TITLE$ §!, können unsere Vasallen nicht protestieren.;;Thanks to the crown laws in the §Y$CROWN_TITLE$§!, our vassals cannot object.;;;;;;;;;x;;;
revoke_law;Titles;Titres;Titel;;Titles;;;;;;;;;x;;;
revoke_law_0;Hereditary Titles;Titres Héréditaires;Erbliche Titel;;Hereditary Titles;;;;;;;;;x;;;
revoke_law_0_option;Hered.;Hered.;Hered.;;Hered..;;;;;;;;;x;;;
revoke_law_0_desc;Vassal titles are hereditary, and cannot be revoked freely unless the ruler has a claim on them.;Les titres des vassaux sont héréditaires et ne peuvent être révoqués librement sayf si le souverain a une revendication sur eux. ;Vasall-Titel sind erblich, und können nicht frei widerrufen werden es sei denn, dass der Lehnsherr einen Anspruch auf ihnen hat.;;Vassal titles are hereditary, and cannot be revoked freely unless the ruler has a claim on them.;;;;;;;;;x;;;
revoke_law_1;Appointed Titles;Titres Appointés;Ernannte Titel;;Appointed Titles;;;;;;;;;x;;;
revoke_law_1_option;Appoint.;Appointer;Ernannte Titel;;Appoint..;;;;;;;;;x;;;
