#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;;
EVTDESC220008;Death of Castellan;Mort du Châtelain;Tot des Castelan;Death of Castellan;Death of Castellan;;;;;;;;x;;;;
EVTOPTA220008;Ok;D'accord;Einverstanden;Ok;Ok;;;;;;;;x;;;;
EVTDESC220009;Castellan Dismissed Due to Inheritance;Le Châtelain a été renvoyé  en raison de la succession;Castellan Entlassen wegen des Erbes;Castellan Dismissed Due to Inheritance;Castellan Dismissed Due to Inheritance;;;;;;;;x;;;;
EVTOPTA220009;Ok;D'accord;Einverstanden;Ok;Ok;;;;;;;;x;;;;
EVTDESC220011;[Root.GetName] is being governed by a Castellan.;[Root.GetName] est gouverné par un Châtelain;[Root.GetName] wird durch einen Castelangeregelt.;[Root.GetName] is being governed by a Castellan.;[Root.GetName] is being governed by a Castellan.;;;;;;;;x;;;;
EVTOPTA220011;Ok;D'accord;Einverstanden;Ok;Ok;;;;;;;;x;;;;
EVTDESC220012;[Root.GetName] is no longer being governed by a Castellan.;[Root.GetName] n'est plus gouverné par un Châtelain.;[Root.GetName] wird durch einen Castelan nicht mehr geregelt.;[Root.GetName] is no longer being governed by a Castellan.;[Root.GetName] is no longer being governed by a Castellan.;;;;;;;;x;;;;
EVTOPTA220012;Ok;D'accord;Einverstanden;Ok;Ok;;;;;;;;x;;;;
EVTDESC190060;The Regency has ended.;La Régence a pris fin;The Regency has ended.;The Regency has ended.;The Regency has ended.;;;;;;;;x;;;;
EVTOPTA190060;Ok;D'accord;Einverstanden;Ok;Ok;;;;;;;;x;;;;
EVTDESC190061;The Crusade was a great success, but to whom shall I grant the lands I have gained?;La Croisade fut un grand succès, mais à qui accorderais-je les pays que j'ai obtenu? ;The Crusade was a great success, but to whom shall I grant the lands I have gained?;The Crusade was a great success, but to whom shall I grant the lands I have gained?;The Crusade was a great success, but to whom shall I grant the lands I have gained?;;;;;;;;x;;;;
EVTOPTA190061;To my son;A mon fils;To my son;To my son;To my son;;;;;;;;x;;;;
EVTOPTC190061;To a capable relative;To a capable relative;To a capable relative;To a capable relative;To a capable relative;;;;;;;;x;;;;
EVTOPTD190061;To myself;A moi-même;To myself;To myself;To myself;;;;;;;;x;;;;
EVTOPTE190061;To my brother;A mon frère;To my brother;To my brother;To my brother;;;;;;;;x;;;;
EVTDESC190062;A claim on a title has been discovered!;Une revendication sur un titre a été découvert!;A claim on a title has been discovered!;A claim on a title has been discovered!;A claim on a title has been discovered!;;;;;;;;x;;;;
EVTOPTA190062;Ok;D'accord;Einverstanden;Ok;Ok;;;;;;;;x;;;;
EVTDESC190064;The abdication of the previous ruler have brought an end to the revolts.;L'abdication du souverain précédent a mis fin aux révoltes. ;The abdication of the previous ruler have brought an end to the revolts.;The abdication of the previous ruler have brought an end to the revolts.;The abdication of the previous ruler have brought an end to the revolts.;;;;;;;;x;;;;
EVTOPTA190064;Ok;D'accord;Einverstanden;Ok;Ok;;;;;;;;x;;;;
EVTDESC190066;It's a beautiful day outside!;C'est une belle journée à l'extérieur!;It's a beautiful day outside!;It's a beautiful day outside!;It's a beautiful day outside!;;;;;;;;x;;;;
EVTOPTA190066;Go out and play;Go out and play;Go out and play;Go out and play;Go out and play;;;;;;;;x;;;;
EVTOPTB190066;Stay in and study;Stay in and study;Stay in and study;Stay in and study;Stay in and study;;;;;;;;x;;;;
EVTDESC190067;A Regent is now ruling my realm.;Un Régent gouverne désormais mon royaume;A Regent is now ruling my realm.;A Regent is now ruling my realm.;A Regent is now ruling my realm.;;;;;;;;x;;;;
EVTOPTA190067;Ok;D'accord;Einverstanden;Ok;Ok;;;;;;;;x;;;;
EVTDESC4300;This year's summer fair was a great success! The merchants and traders drawn to [Root.Capital.GetName] have revitalized the province's economy.;La foire d'été de cette année a été un grand succès! Les marchands et commerçants venus à [Root.Capital.GetName] ont revitalisé l'économie de la province.;This year's summer fair was a great success! The merchants and traders drawn to [Root.Capital.GetName] have revitalized the province's economy.;;;;;;;;x;;;;;;
EVTOPTA4300;Ok;D'accord;Einverstanden;Ok;Ok;;;;;;;;x;;;;
EVTDESC6600;My wound has become infected and gangrenous. The surgeon says that the limb must be removed if I am to survive.;Ma blessure a commencé à s'infecter et à se gangréner. Le chirugien sit que le membre doit être emputé si je veux survivre. ;My wound has become infected and gangrenous. The surgeon says that the limb must be removed if I am to survive.;My wound has become infected and gangrenous. The surgeon says that the limb must be removed if I am to survive.;My wound has become infected and gangrenous. The surgeon says that the limb must be removed if I am to survive.;;;;;;;;x;;;;
EVTOPTA6600;Argh, the pain!;Argh, la douleur!;Argh, the pain!;Argh, the pain!;Argh, the pain!;;;;;;;;x;;;;
EVTOPTC38230;I'm sure [From.GetSheHe] won't go too far.;Je suis qu'[From.GetSheHe] n'ira pas trop loin. ;I'm sure [From.GetSheHe] won't go too far.;I'm sure [From.GetSheHe] won't go too far.;I'm sure [From.GetSheHe] won't go too far.;;;;;;;;x;;;;
EVTDESC1059000;Inadequate soil preparation in [Root.GetName].;Préparation du sol inadéquate en [Root.GetName].;Inadequate soil preparation in [Root.GetName].;Inadequate soil preparation in [Root.GetName].;Inadequate soil preparation in [Root.GetName].;;;;;;;;x;;;;
EVTDESC1059001;Poor seed selection hurts farming in [Root.GetName].;L'insuffisante sélection des graines pénalise l'agriculture en [Root.GetName].;Poor seed selection hurts farming in [Root.GetName].;Poor seed selection hurts farming in [Root.GetName].;Poor seed selection hurts farming in [Root.GetName].;;;;;;;;x;;;;
EVTDESC1059002;Lack of manure hurts farming in [Root.GetName].;Le manque d'homme pénalise l'agriculture en [Root.GetName].;Lack of manure hurts farming in [Root.GetName].;Lack of manure hurts farming in [Root.GetName].;Lack of manure hurts farming in [Root.GetName].;;;;;;;;x;;;;
EVTDESC1059003;Lower mean temperature hurts farming in [Root.GetName].;Les températures très froides pénalise l'agriculture en [Root.GetName].;Lower mean temperature hurts farming in [Root.GetName].;Lower mean temperature hurts farming in [Root.GetName].;Lower mean temperature hurts farming in [Root.GetName].;;;;;;;;x;;;;
EVTDESC1059004;Arable land deserted in [Root.GetName].;Les terres arables ont été déserté en [Root.GetName].;Arable land deserted in [Root.GetName].;Arable land deserted in [Root.GetName].;Arable land deserted in [Root.GetName].;;;;;;;;x;;;;
EVTDESC1059005;Draining of marshes and fens in [Root.GetName].;Drainage de marais en [Root.GetName].;Draining of marshes and fens in [Root.GetName].;Draining of marshes and fens in [Root.GetName].;Draining of marshes and fens in [Root.GetName].;;;;;;;;x;;;;
EVTDESC1059006;Resettlement on newly claimed land in [Root.GetName].;Repeuplement de terres nouvellement revendiquées en [Root.GetName].;Resettlement on newly claimed land in [Root.GetName].;Resettlement on newly claimed land in [Root.GetName].;Resettlement on newly claimed land in [Root.GetName].;;;;;;;;x;;;;
EVTDESC1059007;Increased land productivity in [Root.GetName].;Croissance de la production des terres en [Root.GetName].;Increased land productivity in [Root.GetName].;Increased land productivity in [Root.GetName].;Increased land productivity in [Root.GetName].;;;;;;;;x;;;;
EVTNAME1059008;Pillaging;Pillaging;Pillaging;Pillaging;Pillaging;;;;;;;;x;;;;
EVTDESC1059008;Sieges could drag on for months and even years, and the besieging troops had to forage the countryside for supplies. These foraging parties could sometimes devolve into looting and outright vandalism. This was the case in [Root.Location.GetName], where our troops have have pillaged and torched one of the province's buildings.;Sieges could drag on for months and even years, and the besieging troops had to forage the countryside for supplies. These foraging parties could sometimes devolve into looting and outright vandalism. This was the case in [Root.Location.GetName], where our troops have have pillaged and torched one of the province's buildings.;Sieges could drag on for months and even years, and the besieging troops had to forage the countryside for supplies. These foraging parties could sometimes devolve into looting and outright vandalism. This was the case in [Root.Location.GetName], where our troops have have pillaged and torched one of the province's buildings.;Sieges could drag on for months and even years, and the besieging troops had to forage the countryside for supplies. These foraging parties could sometimes devolve into looting and outright vandalism. This was the case in [Root.Location.GetName], where our troops have have pillaged and torched one of the province's buildings.;Sieges could drag on for months and even years, and the besieging troops had to forage the countryside for supplies. These foraging parties could sometimes devolve into looting and outright vandalism. This was the case in [Root.Location.GetName], where our troops have have pillaged and torched one of the province's buildings.;;;;;;;;x;;;;
EVTOPTA1059008;It can't be helped;It can't be helped;It can't be helped;It can't be helped;It can't be helped;;;;;;;;x;;;;
EVTTOOLTIP1000025003;A building goes up in flames;A building goes up in flames;A building goes up in flames;A building goes up in flames;A building goes up in flames;;;;;;;;x;;;;
EVTTOOLTIP1059009;A building goes up in flames;A building goes up in flames;A building goes up in flames;A building goes up in flames;A building goes up in flames;;;;;;;;x;;;;
EVTDESC1059009;The besieging troops have destroyed a building in [From.Location.GetName]!;Les troupes de l'assiégeants ont détruit un bâtiment en [From.Location.GetName]!;The besieging troops have destroyed a building in [From.Location.GetName]!;The besieging troops have destroyed a building in [From.Location.GetName]!;The besieging troops have destroyed a building in [From.Location.GetName]!;;;;;;;;x;;;;
EVTOPTA1059009;Bastards!;Bâtards!;Bastards!;Bastards!;Bastards!;;;;;;;;x;;;;
EVTDESC1100000;To [Root.GetTitledFirstName] from [From.GetTitledFirstName].\n\nThe [From.PrimaryTitle.GetFullName] is being attacked by heathens bent on conquering all [Root.Religion.GetName] lands. I ask that you put aside our differences and aid me in defending the true faith against these faithless villains.;A [Root.GetTitledFirstName] de [From.GetTitledFirstName].\n\nLe [From.PrimaryTitle.GetFullName] est attaqué par des païens désirant conquérir toute les terres [Root.Religion.GetName]. Je vous demande de mettre de côtés nos différents et de me rejoindre dans la défense de la vrais fois contre ces barbares incrédules.;To [Root.GetTitledFirstName] from [From.GetTitledFirstName].\n\nThe [From.PrimaryTitle.GetFullName] is being attacked by heathens bent on conquering all [Root.Religion.GetName] lands. I ask that you put aside our differences and aid me in defending the true faith against these faithless villains.;To [Root.GetTitledFirstName] from [From.GetTitledFirstName].\n\nThe [From.PrimaryTitle.GetFullName] is being attacked by heathens bent on conquering all [Root.Religion.GetName] lands. I ask that you put aside our differences and aid me in defending the true faith against these faithless villains.;To [Root.GetTitledFirstName] from [From.GetTitledFirstName].\n\nThe [From.PrimaryTitle.GetFullName] is being attacked by heathens bent on conquering all [Root.Religion.GetName] lands. I ask that you put aside our differences and aid me in defending the true faith against these faithless villains.;To [Root.GetTitledFirstName] from [From.GetTitledFirstName].\n\nThe [From.PrimaryTitle.GetFullName] is being attacked by heathens bent on conquering all [Root.Religion.GetName] lands. I ask that you put aside our differences and aid me in defending the true faith against these faithless villains.;;;;;;;;x;;;
EVTOPTA1100000;Of course I will help!;Bien sûr que je vais aider!;Of course I will help!;Of course I will help!;Of course I will help!;;;;;;;;x;;;;
EVTOPTB1100000;No, [From.GetSheHe] is on [From.GetHerHis] own.;Non, [From.GetSheHe] est tout seul.;No, [From.GetSheHe] is on [From.GetHerHis] own.;No, [From.GetSheHe] is on [From.GetHerHis] own.;[From.GetSheHe] is on [From.GetHerHis] own.;;;;;;;;x;;;;
EVTDESC1100001;Í am being attacked by enemies of the [Root.Religion.GetName] faith. Should I ask my neighbours to help defend my lands?;Je suis attaqué par les ennemis de la foi [Root.Religion.GetName]. Devrais-je demander à mes voisins de m'aider à défendre mes terres?;Í am being attacked by enemies of the [Root.Religion.GetName] faith. Should I ask my neighbours to help defend my lands?;Í am being attacked by enemies of the [Root.Religion.GetName] faith. Should I ask my neighbours to help defend my lands?;Í am being attacked by enemies of the [Root.Religion.GetName] faith. Should I ask my neighbours to help defend my lands?;Í am being attacked by enemies of the [Root.Religion.GetName] faith. Should I ask my neighbours to help defend my lands?;;;;;;;;x;;;
EVTOPTA1100001;Yes, all help is welcome.;Oui, toute aide est utile. ;Yes, all help is welcome.;Yes, all help is welcome.;Yes, all help is welcome.;;;;;;;;x;;;;
EVTOPTB1100001;No, the glory will be mine alone.;Non, la gloire ne sera qu'à moi.;No, the glory will be mine alone.;No, the glory will be mine alone.;No, the glory will be mine alone.;;;;;;;;x;;;;
EVTDESC1100002;To [Root.GetTitledFirstName] from [From.GetTitledFirstName].\n\nOf course I will join you in defending the [Root.PrimaryTitle.GetFullName] against these wicked heathens. Together we will drive them from your realm in the name of the [Root.Religion.GetName] faith!;A [Root.GetTitledFirstName] de [From.GetTitledFirstName].\n\nBien sûr que je vais vous rejoindre dans la défense de [Root.PrimaryTitle.GetFullName] contre ces mauvais païens. Ensemble nous allons les bouter hors de votre Royaume au nom de la foi [Root.Religion.GetName]!;To [Root.GetTitledFirstName] from [From.GetTitledFirstName].\n\nOf course I will join you in defending the [Root.PrimaryTitle.GetFullName] against these wicked heathens. Together we will drive them from your realm in the name of the [Root.Religion.GetName] faith!;To [Root.GetTitledFirstName] from [From.GetTitledFirstName].\n\nOf course I will join you in defending the [Root.PrimaryTitle.GetFullName] against these wicked heathens. Together we will drive them from your realm in the name of the [Root.Religion.GetName] faith!;To [Root.GetTitledFirstName] from [From.GetTitledFirstName].\n\nOf course I will join you in defending the [Root.PrimaryTitle.GetFullName] against these wicked heathens. Together we will drive them from your realm in the name of the [Root.Religion.GetName] faith!;;;;;;;;x;;;;
EVTTOOLTIP1100000;Will be asked to join your defensive wars.;Va recevoir une demande pour rejoindre vos guerres défensives.;Will be asked to join your defensive wars.;Will be asked to join your defensive wars.;Will be asked to join your defensive wars.;;;;;;;;x;;;;
EVTTOOLTIP1100001;Will ask [This.GetHerHis] neighbours of the same faith to defend [This.GetHerHim].;Va demander à ses voisins de la même de le défendre. ;Will ask [This.GetHerHis] neighbours of the same faith to defend [This.GetHerHim].;Will ask [This.GetHerHis] neighbours of the same faith to defend [This.GetHerHim].;Will ask [This.GetHerHis] neighbours of the same faith to defend [This.GetHerHim].;;;;;;;;x;;;;
EVTTOOLTIP452;I will go to [This.GetFirstName]'s chamber;Je vais me rendre dans la chambre de [This.GetFirstName].;Ich werde zu [This.GetFirstName]s Kammer gehen;;Iré a los aposentos de la [This.GetFirstName];;;;;;;;;x;;;
EVTDESC454;[From.GetFirstName] has spurned my subtle advances.;[From.GetFirstName] a repoussé mes subtiles avances.;[From.GetFirstName] hat meine subtilen Annäherungen verschmäht.;;[From.GetFirstName] ha rechazado mis sutiles insinuaciones.;;;;;;;;;x;;;
EVTOPTA454;How could [From.GetSheHe] resist my charms?;How could [From.GetSheHe] resist my charms?;How could [From.GetSheHe] resist my charms?;;How could [From.GetSheHe] resist my charms?;;;;;;;;;x;;;
EVTDESC453;I went to [From.GetFirstName]'s chamber and gave [From.GetHerHim] a good tumble!;Je me suis introduit dans la chambre de [From.GetFirstName] et l'ai culbuté!;I went to [From.GetFirstName]'s chamber and gave [From.GetHerHim] a good tumble!;;I went to [From.GetFirstName]'s chamber and gave [From.GetHerHim] a good tumble!;;;;;;;;;x;;;
EVTDESC190068;Perhaps I should grant an honorary title to one of my vassals...;Perhaps I should grant an honorary title to one of my vassals...;Perhaps I should grant an honorary title to one of my vassals...;Perhaps I should grant an honorary title to one of my vassals...;Perhaps I should grant an honorary title to one of my vassals...;;;;;;;;x;;;;
EVTDESC190069;My standing with my peers has increased!;My standing with my peers has increased!;My standing with my peers has increased!;My standing with my peers has increased!;My standing with my peers has increased!;;;;;;;;x;;;;
EVTDESC190070;My scholarship and piousness has earned me respect from the [Root.Religion.GetName] priesthood. The moral authority of the [Root.Religion.GetName] faith has been strengthened.;My scholarship and piousness has earned me respect from the [Root.Religion.GetName] priesthood. The moral authority of the [Root.Religion.GetName] faith has been strengthened.;My scholarship and piousness has earned me respect from the [Root.Religion.GetName] priesthood. The moral authority of the [Root.Religion.GetName] faith has been strengthened.;My scholarship and piousness has earned me respect from the [Root.Religion.GetName] priesthood. The moral authority of the [Root.Religion.GetName] faith has been strengthened.;My scholarship and piousness has earned me respect from the [Root.Religion.GetName] priesthood. The moral authority of the [Root.Religion.GetName] faith has been strengthened.;;;;;;;;x;;;;
EVTDESC190071;The priesthood of [Root.Religion.GetName] complain incessantly about my lack of scholarship and piety. The moral authority of the [Root.Religion.GetName] faith has been weakened as a result.;The priesthood of [Root.Religion.GetName] complain incessantly about my lack of scholarship and piety. The moral authority of the [Root.Religion.GetName] faith has been weakened as a result.;The priesthood of [Root.Religion.GetName] complain incessantly about my lack of scholarship and piety. The moral authority of the [Root.Religion.GetName] faith has been weakened as a result.;;;;;;;;x;;;;
EVTNAME320500;New Farming Techniques;New Farming Techniques;New Farming Techniques;;New Farming Techniques;;;;;;;;;x;;;
EVTDESC320500;With the help of the local aldermen, I have implemented new and improved farming techniques in [Root.Location.GetName].;With the help of the local aldermen, I have implemented new and improved farming techniques in [Root.Location.GetName].;With the help of the local aldermen, I have implemented new and improved farming techniques in [Root.Location.GetName].;;With the help of the local aldermen, I have implemented new and improved farming techniques in [Root.Location.GetName].;;;;;;;;;x;;;
EVTOPTA320500;My liege will be pleased!;My liege will be pleased!;My liege will be pleased!;;My liege will be pleased!;;;;;;;;;x;;;
EVTTOOLTIP320501;Send an letter to my liege;J’envoie une lettre à mon suzerain.;Brief an meinen Lehnsherrn senden;;Envía una carta a mi señor.;;;;;;;;;x
EVTDESC320501;My liege, I bring good news from the province of [From.Location.GetName]. In my research, I have come across new farming techniques which would increase the crop yield of the peasants' fields. With the help of the local aldermen, these techniques have now been implemented across the province.;My liege, I bring good news from the province of [From.Location.GetName]. In my research, I have come across new farming techniques which would increase the crop yield of the peasants' fields. With the help of the local aldermen, these techniques have now been implemented across the province.;My liege, I bring good news from the province of [From.Location.GetName]. In my research, I have come across new farming techniques which would increase the crop yield of the peasants' fields. With the help of the local aldermen, these techniques have now been implemented across the province.;;My liege, I bring good news from the province of [From.Location.GetName]. In my research, I have come across new farming techniques which would increase the crop yield of the peasants' fields. With the help of the local aldermen, these techniques have now been implemented across the province.;;;;;;;;;x;;;
EVTOPTA320501;Excellent!;Excellent !;Ausgezeichnet!;;¡Excelente!;;;;;;;;;x
EVTNAME320502;Peasant Obstructionism;Peasant Obstructionism;Peasant Obstructionism;;Peasant Obstructionism;;;;;;;;;x;;;
EVTDESC320502;My efforts to improve the economy of [From.Location.GetName] have been hindered by peasant obstructionism. They are up in arms for what they see as an intrusion on their traditional rights and a scheme to raise their taxes!;My efforts to improve the economy of [From.Location.GetName] have been hindered by peasant obstructionism. They are up in arms for what they see as an intrusion on their traditional rights and a scheme to raise their taxes!;My efforts to improve the economy of [From.Location.GetName] have been hindered by peasant obstructionism. They are up in arms for what they see as an intrusion on their traditional rights and a scheme to raise their taxes!;;My efforts to improve the economy of [From.Location.GetName] have been hindered by peasant obstructionism. They are up in arms for what they see as an intrusion on their traditional rights and a scheme to raise their taxes!;;;;;;;;;x;;;
EVTOPTA320502;My liege won't be happy...;My liege won't be happy...;My liege won't be happy...;;My liege won't be happy...;;;;;;;;;x;;;
EVTTOOLTIP320503;Send an letter to my liege;J’envoie une lettre à mon suzerain.;Brief an meinen Lehnsherrn senden;;Envía una carta a mi señor.;;;;;;;;;x
EVTDESC320503;My liege, I regret that I must be the bearer of ill news. In my research, I have come across new farming techniques which would increase the crop yield of the peasants' fields. Despite the best of intentions, my attempts to implement these techiques have been met with suspicion and hostility from the local peasants, who are up in arms for what they see as an intrusion on their traditional rights and a scheme to raise their taxes.;My liege, I regret that I must be the bearer of ill news. In my research, I have come across new farming techniques which would increase the crop yield of the peasants' fields. Despite the best of intentions, my attempts to implement these techiques have been met with suspicion and hostility from the local peasants, who are up in arms for what they see as an intrusion on their traditional rights and a scheme to raise their taxes.;My liege, I regret that I must be the bearer of ill news. In my research, I have come across new farming techniques which would increase the crop yield of the peasants' fields. Despite the best of intentions, my attempts to implement these techiques have been met with suspicion and hostility from the local peasants, who are up in arms for what they see as an intrusion on their traditional rights and a scheme to raise their taxes.;;My liege, I regret that I must be the bearer of ill news. In my research, I have come across new farming techniques which would increase the crop yield of the peasants' fields. Despite the best of intentions, my attempts to implement these techiques have been met with suspicion and hostility from the local peasants, who are up in arms for what they see as an intrusion on their traditional rights and a scheme to raise their taxes.;;;;;;;;;x;;;
EVTOPTA320503;Foolish peasants!;Foolish peasants!;Foolish peasants!;;Foolish peasants!;;;;;;;;;x
EVTDESC900000;I have completed my education.;I have completed my education.;I have completed my education.;;I have completed my education.;;;;;;;x;;;;;
EVTOPTA900000;I became an Amateurish Plotter;I became an Amateurish Plotter;I became an Amateurish Plotter;;I became an Amateurish Plotter;;;;;;;x;;;;;
EVTOPTB900000;I became a Flamboyant Schemer;I became a Flamboyant Schemer;I became a Flamboyant Schemer;;I became a Flamboyant Schemer;;;;;;;x;;;;;
EVTOPTC900000;I became a Intricate Webweaver;I became a Intricate Webweaver;I became a Intricate Webweaver;;I became a Intricate Webweaver;;;;;;;x;;;;;
EVTOPTD900000;I became an Elusive Shadow;I became an Elusive Shadow;I became an Elusive Shadow;;I became an Elusive Shadow;;;;;;;x;;;;;
EVTOPTE900000;I became a Naive Appeaser;I became a Naive Appeaser;I became a Naive Appeaser;;I became a Naive Appeaser;;;;;;;x;;;;;
EVTOPTF900000;I became a Gruff Diplomat;I became a Gruff Diplomat;I became a Gruff Diplomat;;I became a Gruff Diplomat;;;;;;;x;;;;;
EVTOPTG900000;I became a Charismatic Negotiatior;I became a Charismatic Negotiatior;I became a Charismatic Negotiatior;;I became a Charismatic Negotiatior;;;;;;;x;;;;;
EVTOPTH900000;I became a Grey Eminence;I became a Grey Eminence;I became a Grey Eminence;;I became a Grey Eminence;;;;;;;x;;;;;
EVTOPTI900000;I became a Indulgent Wastrel;I became a Indulgent Wastrel;I became a Indulgent Wastrel;;I became a Indulgent Wastrel;;;;;;;x;;;;;
EVTOPTJ900000;I became a Thrifty Clerk;I became a Thrifty Clerk;I became a Thrifty Clerk;;I became a Thrifty Clerk;;;;;;;x;;;;;
EVTOPTK900000;I became a Fortune Builder;I became a Fortune Builder;I became a Fortune Builder;;I became a Fortune Builder;;;;;;;x;;;;;
EVTOPTL900000;I became Midas Touched;I became Midas Touched;I became Midas Touched;;I became Midas Touched;;;;;;;x;;;;;
EVTOPTM900000;I became a Misguided Warrior;I became a Misguided Warrior;I became a Misguided Warrior;;I became a Misguided Warrior;;;;;;;x;;;;;
EVTOPTN900000;I became a Tough Soldier;I became a Tough Soldier;I became a Tough Soldier;;I became a Tough Soldier;;;;;;;x;;;;;
EVTOPTO900000;I became a Skilled Tactician;I became a Skilled Tactician;I became a Skilled Tactician;;I became a Skilled Tactician;;;;;;;x;;;;;
EVTOPTP900000;I became a Brilliant Strategist;I became a Brilliant Strategist;I became a Brilliant Strategist;;I became a Brilliant Strategist;;;;;;;x;;;;;
EVTOPTQ900000;I became a Detached Priest;I became a Detached Priest;I became a Detached Priest;;I became a Detached Priest;;;;;;;x;;;;;
EVTOPTR900000;I became a Dutiful Cleric;I became a Dutiful Cleric;I became a Dutiful Cleric;;I became a Dutiful Cleric;;;;;;;x;;;;;
EVTOPTS900000;I became a Scholarly Theologian;I became a Scholarly Theologian;I became a Scholarly Theologian;;I became a Scholarly Theologian;;;;;;;x;;;;;
EVTOPTT900000;I became a Mastermind Theologian;I became a Mastermind Theologian;I became a Mastermind Theologian;;I became a Mastermind Theologian;;;;;;;x;;;;;
EVTDESC900001;I am now of legal age.;I am now of legal age.;I am now of legal age.;;I am now of legal age.;;;;;;;x;;;;;
EVTDESC900002;My [GetFromRelation] [From.GetTitledFirstName] is now of legal age.;My [GetFromRelation] [From.GetTitledFirstName] is now of legal age.;My [GetFromRelation] [From.GetTitledFirstName] is now of legal age.;;My [GetFromRelation] [From.GetTitledFirstName] is now of legal age.;;;;;;;x;;;;;
EVTOPTA900002;[From.GetSheHeCap] became an Amateurish Plotter;[From.GetSheHeCap] became an Amateurish Plotter;[From.GetSheHeCap] became an Amateurish Plotter;;[From.GetSheHeCap] became an Amateurish Plotter;;;;;;;x;;;;;
EVTOPTB900002;[From.GetSheHeCap] became a Flamboyant Schemer;[From.GetSheHeCap] became a Flamboyant Schemer;[From.GetSheHeCap] became a Flamboyant Schemer;;[From.GetSheHeCap] became a Flamboyant Schemer;;;;;;;x;;;;;
EVTOPTC900002;[From.GetSheHeCap] became a Intricate Webweaver;[From.GetSheHeCap] became a Intricate Webweaver;[From.GetSheHeCap] became a Intricate Webweaver;;[From.GetSheHeCap] became a Intricate Webweaver;;;;;;;x;;;;;
EVTOPTD900002;[From.GetSheHeCap] became an Elusive Shadow;[From.GetSheHeCap] became an Elusive Shadow;[From.GetSheHeCap] became an Elusive Shadow;;[From.GetSheHeCap] became an Elusive Shadow;;;;;;;x;;;;;
EVTOPTE900002;[From.GetSheHeCap] became a Naive Appeaser;[From.GetSheHeCap] became a Naive Appeaser;[From.GetSheHeCap] became a Naive Appeaser;;[From.GetSheHeCap] became a Naive Appeaser;;;;;;;x;;;;;
EVTOPTF900002;[From.GetSheHeCap] became a Gruff Diplomat;[From.GetSheHeCap] became a Gruff Diplomat;[From.GetSheHeCap] became a Gruff Diplomat;;[From.GetSheHeCap] became a Gruff Diplomat;;;;;;;x;;;;;
EVTOPTG900002;[From.GetSheHeCap] became a Charismatic Negotiatior;[From.GetSheHeCap] became a Charismatic Negotiatior;[From.GetSheHeCap] became a Charismatic Negotiatior;;[From.GetSheHeCap] became a Charismatic Negotiatior;;;;;;;x;;;;;
EVTOPTH900002;[From.GetSheHeCap] became a Grey Eminence;[From.GetSheHeCap] became a Grey Eminence;[From.GetSheHeCap] became a Grey Eminence;;[From.GetSheHeCap] became a Grey Eminence;;;;;;;x;;;;;
EVTOPTI900002;[From.GetSheHeCap] became a Indulgent Wastrel;[From.GetSheHeCap] became a Indulgent Wastrel;[From.GetSheHeCap] became a Indulgent Wastrel;;[From.GetSheHeCap] became a Indulgent Wastrel;;;;;;;x;;;;;
EVTOPTJ900002;[From.GetSheHeCap] became a Thrifty Clerk;[From.GetSheHeCap] became a Thrifty Clerk;[From.GetSheHeCap] became a Thrifty Clerk;;[From.GetSheHeCap] became a Thrifty Clerk;;;;;;;x;;;;;
EVTOPTK900002;[From.GetSheHeCap] became a Fortune Builder;[From.GetSheHeCap] became a Fortune Builder;[From.GetSheHeCap] became a Fortune Builder;;[From.GetSheHeCap] became a Fortune Builder;;;;;;;x;;;;;
EVTOPTL900002;[From.GetSheHeCap] became Midas Touched;[From.GetSheHeCap] became Midas Touched;[From.GetSheHeCap] became Midas Touched;;[From.GetSheHeCap] became Midas Touched;;;;;;;x;;;;;
EVTOPTM900002;[From.GetSheHeCap] became a Misguided Warrior;[From.GetSheHeCap] became a Misguided Warrior;[From.GetSheHeCap] became a Misguided Warrior;;[From.GetSheHeCap] became a Misguided Warrior;;;;;;;x;;;;;
EVTOPTN900002;[From.GetSheHeCap] became a Tough Soldier;[From.GetSheHeCap] became a Tough Soldier;[From.GetSheHeCap] became a Tough Soldier;;[From.GetSheHeCap] became a Tough Soldier;;;;;;;x;;;;;
EVTOPTO900002;[From.GetSheHeCap] became a Skilled Tactician;[From.GetSheHeCap] became a Skilled Tactician;[From.GetSheHeCap] became a Skilled Tactician;;[From.GetSheHeCap] became a Skilled Tactician;;;;;;;x;;;;;
EVTOPTP900002;[From.GetSheHeCap] became a Brilliant Strategist;[From.GetSheHeCap] became a Brilliant Strategist;[From.GetSheHeCap] became a Brilliant Strategist;;[From.GetSheHeCap] became a Brilliant Strategist;;;;;;;x;;;;;
EVTOPTQ900002;[From.GetSheHeCap] became a Detached Priest;[From.GetSheHeCap] became a Detached Priest;[From.GetSheHeCap] became a Detached Priest;;[From.GetSheHeCap] became a Detached Priest;;;;;;;x;;;;;
EVTOPTR900002;[From.GetSheHeCap] became a Dutiful Cleric;[From.GetSheHeCap] became a Dutiful Cleric;[From.GetSheHeCap] became a Dutiful Cleric;;[From.GetSheHeCap] became a Dutiful Cleric;;;;;;;x;;;;;
